Datetime,dM_0030_0044,dM_0044_0075,dM_0075_0100,dM_0100_0120,dM_0120_0140,dM_0140_0200,dM_0200_0250,dM_0250_0500,dM_0500_0750,dM_0750_1000,dM_x1,dM_x2,dM_x3,dM_x4,dM_x5,dM_x6,dM_1000_x,dN_0030_0044,dN_0044_0075,dN_0075_0100,dN_0100_0120,dN_0120_0140,dN_0140_0200,dN_0200_0250,dN_0250_0500,dN_0500_0750,dN_0750_1000,dN_x1,dN_x2,dN_x3,dN_x4,dN_x5,dN_x6,dN_1000_x,dC_T,dN_T,dM_T,averageAirTemp,averageRelativeHumidity,averageAirPressure,averageSeaLevelPressure,averageWindDirection,maxWindSpeed,averageWindSpeed,rainIntensity,PM10_Krk_AlKr,PM10_Krk_Buja,PM10_Krk_Bulw,PM10_Krk_Diet,PM10_Krk_osPi,PM10_Krk_Swo,PM10_Krk_osWa,PM10_Krk_ZlRo,PM25_Krk_AlKr,PM25_Krk_Bulw
25-Jan-2022 07:00:00,5.40948623853211,4.05995301640256,0.740240756185711,0.22234500973033,0.179651376146788,0.640475674172924,0.295914373088688,1.7438501529052,0.573924103419516,0.527369752571587,0,0,0,0,0,0,0,196.915504865165,34.4711490130664,2.0681440088963,0.31644175701974,0.155299416180151,0.241482346399779,0.0491239922157352,0.05694495412844,0.00434056157909369,0.00148234639977759,0,0,0,0,0,0,0,3802.44036697248,234.279573255491,14.3932343619683,0.16833333333333,74.691666666667,1001.7866666667,1027.8866666667,266,4.2,2.2633333333333,0,39.2,52.3,33.5,28.4,37.8,40.4,37.6,40,31.5,27
25-Jan-2022 08:00:00,5.53811092577148,4.23820322490965,0.806188212399222,0.247485960522658,0.195402001668056,0.68070586599944,0.281014456491522,1.52183041423409,0.533431192660551,0.490967750903531,0,0,0,0,0,0,0,201.59756324715,35.9845779816514,2.25237114261885,0.35220822907979,0.168877397831527,0.256621629135392,0.046625521267723,0.0496847372810675,0.00403058103975535,0.00137864887406172,0,0,0,0,0,0,0,3903.41061996108,240.713739505143,14.533373088685,0.46333333333333,74.065,1001.7233333333,1027.805,279,3.5,2.195,0,35.8,39.5,30.7,26.6,36.9,34.8,36.7,34.7,29.3,25.1
25-Jan-2022 09:00:00,5.87317125382263,4.62700250208507,0.853385321100918,0.258303864331388,0.195296358076175,0.709745621351122,0.35946232971921,2.28784070058381,1.18313288851821,1.24837948290242,0,0,0,0,0,0,0,213.79389352238,39.2857392271337,2.38423046983598,0.367608284681682,0.16880956352516,0.267556852933001,0.0596391437308866,0.0746658326383095,0.00892660550458716,0.00349874895746455,0,0,0,0,0,0,0,4150.48206839033,256.414304142341,17.5957028078955,0.72333333333333,74.766666666667,1001.5933333333,1027.625,279,3.1,1.9466666666667,0,36.4,28.9,33.1,25.6,35.7,31.2,31.1,39.3,29.8,26.3
25-Jan-2022 10:00:00,6.08765971643036,4.71645788156797,0.867123158187378,0.246016402557688,0.200388101195442,0.724893244370308,0.395167639699751,3.14042674450931,1.88331693077565,2.15384598276341,0,0,0,0,0,0,0,221.602130664443,40.0452474284125,2.42260967472894,0.350116485960524,0.173217681401168,0.273282735613012,0.0655410063942171,0.102438698915763,0.0141990547678621,0.0060325271059216,0,0,0,0,0,0,0,4285.62579927718,265.054548790659,20.4152768974145,1.2366666666667,72.896666666667,1001.1283333333,1027.1233333333,251,3.5,1.985,0,39.4,32,34,25.2,39.2,30.7,38.5,39.7,31.7,27.6
25-Jan-2022 11:00:00,6.69904058938004,5.55663969974979,1.04193522379761,0.275150681123159,0.21348596052266,0.675556018904644,0.299144008896302,2.05480984153461,0.949950514317487,1.24781262162914,0,0,0,0,0,0,0,243.857490964693,47.1788034473172,2.91099388379205,0.391533500139005,0.184346399777593,0.254598832360301,0.0494912427022517,0.0669143730886849,0.00713594662218516,0.00348179038087295,0,0,0,0,0,0,0,4750.95051431749,294.905143730887,19.0134676118988,1.425,73.466666666667,1000.4383333333,1026.3766666667,252,3.6,2.1966666666667,0,43,28.3,32.5,30.5,37.5,30.5,30.4,31.7,33,26.6
25-Jan-2022 12:00:00,6.80623109010011,5.81635956618465,1.08067352614016,0.275863459399332,0.209605116796442,0.596159065628479,0.240004727474972,1.4502372080089,0.617915461624027,0.692735817575083,0,0,0,0,0,0,0,247.757228587319,49.3834713570634,3.01910595105673,0.392581479421581,0.18100723025584,0.224651001112348,0.039670467185762,0.0471910456062291,0.0046384872080089,0.00193131256952169,0,0,0,0,0,0,0,4846.08565072303,301.054384593993,17.7856776974416,1.6683333333333,72.778333333333,999.915,1025.815,262,3.5,2.1216666666667,0,42.4,29.1,34.3,26,36.9,28.4,33.5,42.6,34.3,28.1
25-Jan-2022 13:00:00,7.00385988323603,6.09906032805115,1.11388212399222,0.289758409785933,0.210574089519045,0.627571031415069,0.264122880177927,1.52771643035864,0.687290241868224,0.748804559355018,0,0,0,0,0,0,0,254.953743397276,51.7843077564637,3.11200917431192,0.412373366694468,0.181886294134001,0.236564359188213,0.0436472060050041,0.0497005838198497,0.00515457325549069,0.00208562691131499,0,0,0,0,0,0,0,4997.08562691131,310.781727828746,18.5725665832638,1.7083333333333,72.871666666667,999.82166666667,1025.7216666667,252,3.3,2.1116666666667,0,42.7,30.4,35.7,29.3,37.5,31.9,42,41.6,34.8,29.7
25-Jan-2022 14:00:00,7.55291242702252,8.22681039755351,1.77139060328051,0.441642757853766,0.319698359744232,0.862875173755908,0.325558520989712,1.8172985821518,0.73036641645816,0.684654434250765,0,0,0,0,0,0,0,274.939994439811,69.8500180706144,4.94901584653879,0.628524881845982,0.276284125660271,0.325297470113982,0.0539466221851545,0.0592577147623022,0.00549958298582152,0.00191465109813734,0,0,0,0,0,0,0,5613.70892410342,351.089717820406,22.7332301918265,1.68,73.615,999.90666666667,1025.8066666667,266,3.3,1.78,0,43.4,35.8,38.3,25.7,43.1,34.1,40.4,43.9,35.4,31.4
25-Jan-2022 15:00:00,8.13869029747012,8.90223408395885,1.87164943008062,0.471536836252433,0.342996663886572,0.940165693633586,0.371896580483735,2.09593299972199,0.765301084236864,0.69932332499305,0,0,0,0,0,0,0,296.263219627467,75.5848078954685,5.22908479288296,0.671054767862103,0.296420350291908,0.354438142896856,0.0616708368084518,0.0683983875451769,0.00577814845704754,0.00196135668612733,0,0,0,0,0,0,0,6032.83875451765,378.536642757854,24.5997208785099,1.625,73.78,1000.1016666667,1026.0016666667,261,2.2,1.4533333333333,0,48.2,43.2,40.8,35.6,45.7,41.7,42.4,49.1,39.2,33.2
25-Jan-2022 16:00:00,8.32888685015291,8.59780372532666,1.56348651654156,0.396867389491243,0.280067556296914,0.785620239088133,0.332114539894356,1.88391270503197,0.70503113705866,0.593218793438977,0,0,0,0,0,0,0,303.186975813178,72.9999544064498,4.36813983875452,0.564793994995829,0.242015012510424,0.296164581595773,0.0550772866277455,0.0614829024186825,0.00532276897414512,0.00166388657214345,0,0,0,0,0,0,0,6084.44592716152,381.781428412566,23.4669785932722,1.525,74.366666666667,1000.07,1025.97,239,3.6,2.4033333333333,0,51.6,43.9,45,32.4,55.4,42.5,43.2,54.8,41.8,36.2
25-Jan-2022 17:00:00,8.20167333889352,8.62443703085905,1.59604309146511,0.408275229357798,0.286397831526272,0.753742285237702,0.281657492354739,1.52146733388935,0.584155407283848,0.436938837920489,0,0,0,0,0,0,0,298.556034195163,73.2261159299416,4.45913316652766,0.581063942174034,0.247453433416735,0.284154295246037,0.0467214345287741,0.0496544342507646,0.00441284403669725,0.00122546566583264,0,0,0,0,0,0,0,6018.12983041423,377.455839032527,22.6947753683625,1.48,75.255,1000.185,1026.085,244,4.2,2.4716666666667,0,51.5,41.7,45.1,27.2,47.8,42.9,45,45.6,42.1,37.5
25-Jan-2022 18:00:00,8.64897108701696,9.58093772588268,1.75469919377259,0.457167917709204,0.313657214345287,0.82758965804837,0.288196274673337,1.63034278565472,0.646610230747845,0.68239282735613,0,0,0,0,0,0,0,314.838524047818,81.3472502085071,4.90235307200445,0.650629969418959,0.271112037809284,0.312051153739226,0.0477825966082848,0.0531943286071728,0.00486877953850431,0.00190909090909091,0,0,0,0,0,0,0,6396.43286071726,402.429454823464,24.830559911037,1.5016666666667,75.565,1000.015,1025.915,249,4.4,2.4833333333333,0,51.7,46.4,43.9,29.3,45.7,40.6,32.7,52.7,42.3,37.3
25-Jan-2022 19:00:00,8.62632554906867,8.53480650542118,1.53753906032805,0.41834612176814,0.293285793716986,0.796467611898808,0.315032249096469,2.07815068112316,1.16777703641924,1.2251679177092,0,0,0,0,0,0,0,314.014259660828,72.465078676675,4.29565360022241,0.595338615512926,0.253457047539615,0.300265221017513,0.052274117319989,0.0678312482624411,0.00880789546844592,0.00343258270781207,0,0,0,0,0,0,0,6241.85988323603,392.056200722824,24.992889352238,1.415,77.165,1000.0183333333,1025.9183333333,278,2.9,1.8483333333333,0,53,43.2,44.3,33.5,48.6,35.8,41.9,54.4,43.5,37.5
25-Jan-2022 20:00:00,8.509964970809,8.60609535724214,1.45441034195163,0.396962468723937,0.273468723936614,0.732814289685852,0.356592160133445,2.83457158743397,1.87309452321379,1.96233027522936,0,0,0,0,0,0,0,309.778516819572,73.0703286071726,4.06341534612176,0.564901584653877,0.236318320822907,0.276259382819015,0.0591623575201559,0.0924812343619688,0.0141273283291632,0.0054993049763692,0,0,0,0,0,0,0,6181.55212677231,388.160781484571,27.0003080344732,1.2433333333333,78.825,999.92166666667,1025.8216666667,261,3.3,2.0116666666667,0,51.6,40.1,45.9,31.1,53.7,32.1,45.4,54.8,42.4,39
25-Jan-2022 21:00:00,7.90855005561736,7.98833398220245,1.36007591768632,0.372473581757508,0.254667408231369,0.668078976640711,0.352372636262513,3.00604616240267,2.1476904894327,2.46128976640712,0,0,0,0,0,0,0,287.885877085651,67.8252013348164,3.79984899888765,0.530086206896551,0.2200850945495,0.251859010011124,0.05840127919911,0.0980141824249167,0.016190489432703,0.00689571746384872,0,0,0,0,0,0,0,5762.94521690767,360.692340378198,26.5195945494994,1.2816666666667,78.408333333333,999.83833333333,1025.7383333333,265,2.4,1.5916666666667,0,50.2,42.7,42.5,32.2,48.4,35.8,40.4,50.6,41,36.2
25-Jan-2022 22:00:00,7.07447595218237,7.142215735335,1.23926744509313,0.345983875451765,0.23780205726995,0.583055601890466,0.265652766194051,2.12693188768418,1.51134723380595,1.60707867667501,0,0,0,0,0,0,0,257.524099805393,60.6412490964693,3.46234806783431,0.492403391715319,0.205474562135113,0.219777870447596,0.0439274395329442,0.0692552126772308,0.0113377814845705,0.00447484014456491,0,0,0,0,0,0,0,5177.73894912427,322.674604948568,22.1338587711982,1.335,78.188333333333,999.62833333333,1025.5283333333,266,2.7,1.8383333333333,0,47,39.8,41.2,26.3,40.5,37,40.7,43.6,38.5,35.2
25-Jan-2022 23:00:00,6.43217709202113,6.4926763969975,1.11438337503475,0.308849318876841,0.215751181540173,0.520153183208229,0.220360578259661,1.76722546566583,1.25116624965249,1.45887155963303,0,0,0,0,0,0,0,234.1434264665,55.1262529886016,3.11341479010286,0.439528217959413,0.186399777592439,0.196081734778984,0.0364581595774257,0.0575596330275228,0.00939810953572422,0.00406950236308034,0,0,0,0,0,0,0,4722.6285793717,293.312727828746,19.7815429524604,1.3533333333333,78.361666666667,999.27666666667,1025.1766666667,266,3.9,2.1316666666667,0,41.9,38.4,37.2,NaN,38.3,37.4,36.8,46.5,34.5,31.5
26-Jan-2022 00:00:00,5.26133611342785,4.58682318598832,0.853098415346122,0.249378648874062,0.170992493744786,0.423547400611623,0.171567417292188,1.42017041979427,1.0754845704754,1.05512176814012,0,0,0,0,0,0,0,191.5222793995,38.9446124548234,2.38341951626355,0.354925215457326,0.147828468167918,0.159693077564637,0.0284781762579928,0.0463438976925215,0.00811704197942731,0.00295829858215179,0,0,0,0,0,0,0,3789.41784820684,233.598465665833,15.2675688073395,1.4233333333333,77.91,999.07,1024.97,279,3.6,2.19,0,38.2,33.4,32.6,23.9,38.2,38.9,37.7,39.8,31.5,28.2
26-Jan-2022 01:00:00,5.21224103419517,4.05718098415346,0.728331943286072,0.220784820683904,0.155092855157075,0.399581595774255,0.169264943008063,1.3257964970809,0.917169307756464,0.844931331665276,0,0,0,0,0,0,0,189.735352237976,34.4477011398388,2.03483764247985,0.314213789268836,0.134067556296914,0.150611064776202,0.0280116763969976,0.0431868223519599,0.00689268835140395,0.00235613010842369,0,0,0,0,0,0,0,3683.55212677231,226.89733472338,14.0304195162635,1.4633333333333,77.76,998.94166666667,1024.8416666667,273,3.1,2.135,0,31.9,30.5,28,21.3,34.5,35.9,31.5,34.9,26.4,24
26-Jan-2022 02:00:00,4.33750597720323,2.83670697803726,0.510037531276064,0.156903808729497,0.111842368640533,0.346094523213789,0.197656936335836,1.74334973589102,1.27495829858215,1.42067194884626,0,0,0,0,0,0,0,157.89328912983,24.0851084236864,1.42501668056714,0.223432860717265,0.0965034751181546,0.130439254934669,0.0326763969974979,0.0567664720600499,0.00955935501807061,0.00395468445927161,0,0,0,0,0,0,0,3002.97080900751,183.957012510425,12.935743675285,1.4816666666667,77.706666666667,998.67333333333,1024.5733333333,267,2.6,1.5133333333333,0,31.5,27.9,25.3,26,29,30.6,24.7,31.1,26,21.8
26-Jan-2022 03:00:00,4.62408090075063,2.75748234639978,0.491081734778982,0.164479566305255,0.145289129830413,0.646613566861273,0.537140950792328,5.11006477620239,3.23303475118154,3.67467889908257,0,0,0,0,0,0,0,168.325165971643,23.4125590770086,1.37195246038365,0.234288295802057,0.125490686683348,0.243773978315263,0.0889332777314429,0.166550736725049,0.0242602168473728,0.0102276897414512,0,0,0,0,0,0,0,3163.51125938282,194.00332499305,21.3840022240756,1.4266666666667,77.686666666667,998.46666666667,1024.3666666667,254,3.2,1.745,0.0016666666666667,28.4,18.3,26.3,9.2,27,25.6,19.5,25.8,23.3,22.7
26-Jan-2022 04:00:00,4.93324770642202,2.9952938559911,0.588747567417292,0.236795941061996,0.246487072560465,1.36202057269947,1.30255379482902,11.8103605782597,5.98145232137893,5.15188740617181,0,0,0,0,0,0,0,179.579317764804,25.4316460939672,1.64488796219071,0.337034473172088,0.213009174311927,0.51347901028635,0.21571726438699,0.384942174033918,0.0449107589658048,0.0143419516263553,0,0,0,0,0,0,0,3382.91576313595,208.379464553795,34.6089135390603,1.2866666666667,78.738333333333,998.29833333333,1024.1983333333,250,4,2.2066666666667,0,32.1,18.8,23.1,15,20.1,25.8,26.1,21.8,25.4,19.6
26-Jan-2022 05:00:00,5.06309952738393,3.79007839866555,0.638768696135669,0.242613566861274,0.247386433138726,1.40281484570475,1.37314873505699,12.7519716430359,5.55948318042814,3.5435271059216,0,0,0,0,0,0,0,184.306129274395,32.1798615512927,1.78463636363636,0.345294134000558,0.213785932721714,0.528857381150961,0.227439532944122,0.415648874061721,0.0418276341395607,0.00989407839866556,0,0,0,0,0,0,0,3574.30608840701,220.053369474562,34.6129285515707,1.17,79.105,998.06666666667,1023.9666666667,258,4.9,2.4933333333333,0.023333333333333,39.4,27.5,23.9,15.3,18.1,24.5,17.7,16.3,30.3,19.7
26-Jan-2022 06:00:00,5.12704838709677,3.94511234705228,0.613826473859844,0.208143214682981,0.19740322580645,1.0227191323693,0.93156256952169,8.33031423804227,4.09948220244716,3.76248581757508,0,0,0,0,0,0,0,186.633889321468,33.4961376529477,1.71492436040045,0.29619382647386,0.170629588431592,0.385555061179088,0.154286985539489,0.271528364849834,0.0308581757508344,0.0105236373748609,0,0,0,0,0,0,0,3624.15378197998,223.164521134594,28.2381457174639,1.2233333333333,78.805,998.00333333333,1023.9033333333,280,3.7,2,0,36.6,30.8,21.6,20.8,20.2,26.7,20.6,22.1,28.2,17.9
26-Jan-2022 07:00:00,5.73523046983597,4.82895107033639,0.693354184042257,0.208158743397276,0.180062830136226,0.741398943564082,0.510024742841259,4.24756825132054,2.48914373088685,2.55784153461218,0,0,0,0,0,0,0,208.772866277453,41.0004275785376,1.93708646093967,0.296241590214068,0.155604670558799,0.279505421184321,0.0845054211843198,0.138465387823186,0.0187636919655268,0.00716569363358355,0,0,0,0,0,0,0,4087.77231025855,252.690519877676,22.191690853489,1.46,78.405,997.94833333333,1023.8483333333,265,3.9,1.975,0,34.9,31.8,25.5,18,24.8,29.8,21.5,26.2,26.9,19.8
26-Jan-2022 08:00:00,6.48476536002224,4.7973889352238,0.683117597998331,0.208087572977482,0.1799399499583,0.707901584653877,0.433046705587991,3.6204973589102,2.19682290797887,2.18318154017237,0,0,0,0,0,0,0,236.057523213789,40.7323825410064,1.90850152905199,0.296146232971923,0.155520155685294,0.266908534890187,0.0717431192660549,0.118030859049207,0.0165290519877675,0.00610175145954963,0,0,0,0,0,0,0,4512.15068112316,279.629254934668,21.4947231025855,1.4933333333333,78.356666666667,997.96166666667,1023.8616666667,251,4.1,2.1333333333333,0,34.7,29,24.4,21.6,28.7,27.4,18.4,32.9,27.7,18.6
26-Jan-2022 09:00:00,6.05117820405894,4.31161412288018,0.772596886294134,0.242861551292744,0.206431192660552,0.764993883792049,0.486031693077567,4.08484042257436,2.53522435362802,2.59707283847651,0,0,0,0,0,0,0,220.273702251877,36.607880177926,2.15853711426189,0.345614400889632,0.178410619961079,0.288393383375036,0.0805435084792882,0.133176814011676,0.0190973033083125,0.00727050319710871,0,0,0,0,0,0,0,4206.81595774256,260.092508757298,22.0528398665555,1.6783333333333,78.231666666667,998.18666666667,1024.0416666667,247,3.3,2.08,0,37.6,21.6,28.3,21.7,30.3,26,23.2,32.1,30,22.8
26-Jan-2022 10:00:00,7.01404253544621,5.51980344731721,1.06030247428413,0.340732276897415,0.29305838198499,1.09380428134557,0.678194884626072,6.04444231303864,3.848102029469,3.9215212677231,0,0,0,0,0,0,0,255.324049485682,46.8660861829302,2.96232610508757,0.484907144842926,0.253167083680847,0.412361412288019,0.112232137892687,0.196939115929944,0.0288907422852378,0.0109302196274673,0,0,0,0,0,0,0,4933.11148179038,306.652170697803,29.8139285515708,1.8066666666667,78.096666666667,997.90333333333,1023.7033333333,236,4.1,2.7083333333333,0,39.9,32.5,28.4,19.6,25.5,28.1,25.7,31,31,22.8
26-Jan-2022 11:00:00,6.8614904086739,6.45529190992494,1.31655907700862,0.381984987489575,0.314119822073952,0.960750069502363,0.366802891298304,2.38872616068946,1.34542062830136,1.38078509869336,0,0,0,0,0,0,0,249.770626911315,54.8089174311926,3.67828468167917,0.543614956908536,0.271435084792884,0.362193216569364,0.0606677787044757,0.0777703641923822,0.0100889630247428,0.0038440366972477,0,0,0,0,0,0,0,4976.15902140673,309.587691687518,21.7718960244648,1.8516666666667,79.098333333333,997.46166666667,1023.2616666667,241,4.8,2.5066666666667,0,50.7,34.3,33.9,21.5,35.1,32.8,30.9,38.7,36.4,27
26-Jan-2022 12:00:00,6.8996816791771,7.00002140672784,1.59345760355852,0.456428690575479,0.372819571865446,1.2055031971087,0.574948012232415,5.22958215179316,3.97835752015569,5.78929580205727,0,0,0,0,0,0,0,251.161264943008,59.4338740617181,4.45183597442313,0.649571587433975,0.322202112871839,0.454473172087851,0.0951790380872948,0.170411175979983,0.0298854601056436,0.0161434528773978,0,0,0,0,0,0,0,5086.07617458994,316.785030025021,33.1001098137337,1.9983333333333,78.683333333333,997.04,1022.84,250,4,2.2216666666667,0,44,32.2,35,25.6,37.8,35.1,28.5,40.4,34.9,28.2
26-Jan-2022 13:00:00,6.96544286905755,5.73049207673061,1.14881679177092,0.320641089797053,0.252508479288298,0.816067556296915,0.488716708368084,4.70682040589381,3.70476063386155,5.30258465387823,0,0,0,0,0,0,0,253.554744787323,48.6549708090075,3.2096110647762,0.456315818737838,0.218066166249653,0.307624131220462,0.0808387545176532,0.153338059494023,0.0278159577425633,0.0147789824854045,0,0,0,0,0,0,0,4933.63580761746,306.678474284126,29.4367553516819,2.0933333333333,77.598333333333,996.65,1022.45,239,4.1,2.4666666666667,0,51.8,35.4,35.7,27.7,37.8,39.4,30,37,37,28.6
26-Jan-2022 14:00:00,7.23556102307478,5.49725382262997,1.05191798721156,0.319065332221295,0.261895746455382,1.02795301640256,0.777700583819848,7.40887656380318,4.81060633861551,5.16882596608285,0,0,0,0,0,0,0,263.387929663609,46.6745576869614,2.93890269669169,0.454053377814847,0.22626216291354,0.387498192938561,0.128740339171531,0.241424798443149,0.0361453989435642,0.0144142340839588,0,0,0,0,0,0,0,5055.73672504865,314.490241034195,33.5596216291354,1.9466666666667,78.02,996.66,1022.46,235,4,2.735,0.0033333333333333,52.5,30.6,33.9,21.7,29.7,39.6,26.2,29.3,37.3,27.9
26-Jan-2022 15:00:00,6.42587986651836,4.81866156840934,0.953393492769744,0.265056173526141,0.196007230255841,0.662033370411565,0.45292130144605,4.10925695216908,2.10339293659622,1.65170828698554,0,0,0,0,0,0,0,233.913929087875,40.9129555061179,2.66365795328143,0.377192992213574,0.169374304783093,0.249565350389323,0.0750300333704115,0.13394382647386,0.015837319243604,0.00461957730812013,0,0,0,0,0,0,0,4496.71551724138,278.516121245829,21.6383042269188,1.6583333333333,78.68,996.59666666667,1022.3966666667,233,3.4,2.3966666666667,0.053333333333333,54,28.6,35.2,23,24.8,29.5,20.7,30,39.3,27.2
26-Jan-2022 16:00:00,5.66155490686683,3.87934917987212,0.793452877397832,0.238130386433139,0.176204614956908,0.656265499026969,0.524913817069781,4.81971615234918,3.01350736725049,2.35630914651098,0,0,0,0,0,0,0,206.09105059772,32.9377789824854,2.21679149291076,0.338893522379762,0.152326661106478,0.247422018348625,0.0869877675840979,0.157128996385877,0.0227253266611065,0.00660939671948847,0,0,0,0,0,0,0,3928.9463441757,242.25752265777,22.1194542674451,1.4683333333333,78.665,996.83666666667,1022.6416666667,246,3.4,2.125,0,45.2,31.9,33.7,16.4,27,25.6,22.8,28.2,36.2,27.8
26-Jan-2022 17:00:00,5.4477300528218,3.91965693633584,0.840212121212122,0.263099249374479,0.194464553794828,0.66948707256047,0.487123158187379,4.38288101195441,2.69942841256603,1.75376285793717,0,0,0,0,0,0,0,198.307586043925,33.2800113983875,2.34743063664165,0.374437864887407,0.168110369752572,0.252391159299417,0.0807345009730332,0.142889630247429,0.0203527939949958,0.00491187100361412,0,0,0,0,0,0,0,3812.91993327773,234.978698359744,20.6578901862663,1.3283333333333,78.778333333333,996.56166666667,1022.4016666667,242,3.9,2.5866666666667,0,40.6,24.8,28.7,16.5,23.9,23.2,24.7,25.5,32.8,24.6
26-Jan-2022 18:00:00,5.20879816513761,3.54128523769808,0.714316652766193,0.222784542674451,0.165951904364747,0.560521823742009,0.374853767028081,3.32028857381151,2.2447486794551,2.1618379204893,0,0,0,0,0,0,0,189.61000500417,30.0674247984431,1.99570225187656,0.31705615790937,0.143477342229636,0.211326383097026,0.062132610508757,0.108257714762302,0.0169165971643036,0.00605448985265499,0,0,0,0,0,0,0,3616.7247706422,222.538192660551,18.5154473172088,1.5433333333333,78.201666666667,996.375,1022.175,256,5.2,2.0183333333333,0,40.3,24.9,28,20,25.7,25.4,21.8,34,32.6,24.3
26-Jan-2022 19:00:00,3.17680177926049,1.91919877675841,0.370197942730052,0.114852376980818,0.0896964136780647,0.338087294968029,0.192204336947456,1.51144981929385,0.76552210175146,0.757678621073117,0,0,0,0,0,0,0,115.641390603281,16.2950061162079,1.03429608006672,0.163519877675843,0.0776283013622465,0.127557964970811,0.0318785098693355,0.0493266611064776,0.00576619405059772,0.00211982207395051,0,0,0,0,0,0,0,2190.58632193495,133.428077008618,9.23570948012232,1.8383333333333,74.496666666667,996.24666666667,1022.0466666667,276,4.1,2.7633333333333,0,37,30.6,27.7,17,24.7,27,26.5,31.5,30.2,23.7
26-Jan-2022 20:00:00,3.11274840144565,1.94351209341118,0.372966082846817,0.119912983041424,0.0954790102863492,0.35761078676675,0.198219349457881,1.33434445371143,0.675212399221574,0.642371976647206,0,0,0,0,0,0,0,113.309698359744,16.5013733666945,1.0419819293856,0.170726160689465,0.0827108701695861,0.134954128440368,0.0328810119544064,0.0435646371976647,0.00508757297748123,0.00179760911871004,0,0,0,0,0,0,0,2156.67139282736,131.324257992772,8.85238532110092,1.8266666666667,73.24,996.01833333333,1021.8183333333,268,3.6,2.1083333333333,0,24.6,25,25.2,11.7,16.1,27.6,18.6,17.7,20.1,20.7
26-Jan-2022 21:00:00,6.23162746733389,4.74361829302196,0.861030581039756,0.250171809841534,0.183281067556298,0.546105921601334,0.242987767584097,1.59638087294968,0.901089241034195,0.744475118154017,0,0,0,0,0,0,0,226.842878787879,40.275821795941,2.40559744231304,0.355970809007505,0.158386155129274,0.205881011954405,0.0402610508757298,0.0520522657770367,0.00678065054211842,0.00207951070336391,0,0,0,0,0,0,0,4354.80733944954,270.345681957187,16.3007108701696,1.775,74.496666666667,996.04166666667,1021.8416666667,249,4.2,2.28,0,23.8,31.1,19.2,10.3,18.6,31.2,19.2,24.5,19.4,15.6
26-Jan-2022 22:00:00,7.06763580761747,5.76968167917709,0.949441757019738,0.264668334723381,0.182264664998611,0.469161245482348,0.186364748401446,1.12040450375313,0.361170141784821,0.278538226299694,0,0,0,0,0,0,0,257.274980817348,48.9876572143453,2.65260828468168,0.376652766194052,0.157449819293856,0.176842090631082,0.0308190158465389,0.0364687239366139,0.00271031415068112,0.000776758409785933,0,0,0,0,0,0,0,4978.65916041145,309.697116485961,16.6492855157075,1.7016666666667,74.356666666667,995.90166666667,1021.7016666667,282,5.1,2.535,0,40.1,39.2,21.4,16.7,22.2,31.2,18.8,28.8,32.7,17
26-Jan-2022 23:00:00,6.30019744160178,5.02355311457175,0.802333982202447,0.223731646273638,0.155825361512793,0.449756952169074,0.179463570634037,1.11842825361513,0.304541713014461,0.326933815350389,0,0,0,0,0,0,0,229.339004171301,42.652631535039,2.24161179087876,0.318406840934374,0.134659065628476,0.169583147942159,0.0297491657397109,0.036483592880979,0.00229282536151279,0.000913793103448276,0,0,0,0,0,0,0,4438.44132369299,274.925203281424,14.8847280311457,1.5366666666667,73.126666666667,995.38166666667,1021.1816666667,259,3.7,2.23,0,42.7,38.1,29,21.8,23.3,36.5,23.8,33.2,35.3,23.7
27-Jan-2022 00:00:00,5.01760661662497,3.79897247706422,0.709549902696691,0.211971365026411,0.155344731720877,0.42009924937448,0.164286071726439,1.07718793438977,0.411284125660272,0.299956352515986,0,0,0,0,0,0,0,182.649790102863,32.2552927439533,1.98239310536558,0.301712816235752,0.134230747845428,0.158353350013901,0.0271976647206005,0.0351053655824298,0.00308785098693355,0.000837642479844314,0,0,0,0,0,0,0,3535.24742841257,217.548050041701,12.2662616068946,1.0733333333333,76.611666666667,995.475,1021.3233333333,273,3.8,2.0333333333333,0,39.4,27.1,26.4,21.8,27.5,30.4,21.8,30.6,32.5,21.8
27-Jan-2022 01:00:00,4.260760911871,2.68541506811232,0.529518209619127,0.167651932165694,0.119505699193772,0.384147623019182,0.197458437586878,1.62486349735891,0.898569641367807,0.79835807617459,0,0,0,0,0,0,0,155.099509035307,22.8006002224076,1.47941367806506,0.238686683347235,0.103151515151516,0.144796775090354,0.0326383097025299,0.0529077008618293,0.0067386711148179,0.00222185154295246,0,0,0,0,0,0,0,2938.99026966917,179.960887128162,11.6662043369475,0.83666666666667,77.426666666667,995.29166666667,1021.1916666667,244,4.2,2.3833333333333,0,34.5,21.3,29.5,18.6,30.4,25.1,22.1,27.8,28.4,24.9
